"population","meanagegap","sdagegap","eyecap","transmission","Y35.mean","Y35.low","Y35.high"
4000,1,1,300,1,0.215706675867578,0.188826815642458,0.238126219908913
4000,1,2,1000,0,0.0153727100775216,0.00967283072546231,0.0210013908205841
4000,1,2,1000,1,0.289477927857818,0.271462504241602,0.305750585088599
4000,1,2,300,0,0.0140780925052773,0.0096299353418627,0.0185060110765906
4000,1,2,300,1,0.278274029990832,0.259505229951851,0.295152722443559
4000,1,3,1000,0,0.0163669369475748,0.0118560338743825,0.0228735789617861
4000,1,3,1000,1,0.303422694361564,0.28676711431379,0.318946474086661
4000,1,3,300,0,0.014431188021698,0.00945757997218359,0.0193236714975845
4000,1,3,300,1,0.29521292412562,0.278890059711978,0.313397928499833
4000,1,5,1000,0,0.0136794152405647,0.00898972602739726,0.0183563964981644
4000,1,5,1000,1,0.319068965989989,0.300236406619385,0.332412840869865
4000,1,5,300,0,0.0134445346876005,0.00867833262199459,0.0194063926940639
4000,1,5,300,1,0.316571696864926,0.303130694053338,0.329471890971039
4000,2,1,1000,0,0.0137137718305597,0.00954899368297341,0.0190013256738842
4000,2,1,1000,1,0.235567334818686,0.211138411138411,0.260876703332786
4000,2,1,300,0,0.0127904432320165,0.0088931454371323,0.0172822299651568
4000,2,1,300,1,0.224092378045963,0.201900237529691,0.248410680228862
4000,2,2,1000,0,0.0144050113361647,0.00975190018643339,0.0185878762657789
4000,2,2,1000,1,0.283201772162392,0.261603375527426,0.300185716697619
4000,2,2,300,0,0.015249767782148,0.0101106708566744,0.0212320156446431
4000,2,2,300,1,0.276380062443649,0.260783992127276,0.291829427083333
4000,2,3,1000,0,0.0134652370859016,0.00901293792702428,0.0185314198132925
4000,2,3,1000,1,0.299494572872742,0.284491612461486,0.315166289395786
4000,2,3,300,0,0.017006788911155,0.0118722707423581,0.0234479083399947
4000,2,3,300,1,0.293350036568107,0.281082833522451,0.305882352941176
4000,2,5,1000,0,0.0139204302995982,0.00859475719810915,0.0183088749126485
4000,2,5,1000,1,0.320543176286175,0.306818181818182,0.336269693376249
4000,2,5,300,0,0.0134554692475391,0.0085662126105884,0.0180900294488851
4000,2,5,300,1,0.314888345813958,0.299037504148689,0.329034391534392
4000,5,1,1000,0,0.0139809158616738,0.00992662926197669,0.0183006535947712
4000,5,1,1000,1,0.243969675233307,0.221192052980132,0.262211668928087
4000,5,1,300,0,0.0152422679512002,0.010031177985631,0.0209020902090209
4000,5,1,300,1,0.246966485796399,0.234018264840183,0.260532837670384
4000,5,2,1000,0,0.0143595105061511,0.00938221709006928,0.0202836879432624
4000,5,2,1000,1,0.277907180061651,0.260200553250346,0.296116504854369
4000,5,2,300,0,0.0119849048010722,0.00796408919779902,0.0165145588874402
4000,5,2,300,1,0.26353949774624,0.243574863206765,0.278441643476837
4000,5,3,1000,0,0.0173011579775038,0.0108438759905464,0.0248542071646765
4000,5,3,1000,1,0.290415456771099,0.278005576513039,0.306018361101666
4000,5,3,300,0,0.0163081388886816,0.0115411681914145,0.022027027027027
4000,5,3,300,1,0.282238341155191,0.269323866386961,0.296908579930567
4000,5,5,1000,0,0.0130298873229055,0.00966115933912069,0.0168829356774104
4000,5,5,1000,1,0.311635410694825,0.298663960764417,0.326226734348562
4000,5,5,300,0,0.0131495669266946,0.00977926795194188,0.0179980617471965
4000,5,5,300,1,0.308486333212088,0.293602248305505,0.326173826173826
5000,0,1,1000,1,0.245587392856388,0.226597231042805,0.265095338983051
5000,0,1,300,1,0.215418275864671,0.194090162899356,0.232953072336012
5000,0,2,1000,1,0.292620134372709,0.277196236915331,0.306390977443609
5000,0,2,300,1,0.248251135232002,0.231167795934635,0.264409881061299
5000,0,3,1000,1,0.290860616556095,0.282515182186235,0.299875930521092
5000,0,3,300,1,0.296384776321485,0.281395987908766,0.312187204111998
5000,0,5,1000,1,0.320178522413498,0.308287735219538,0.331363386476086
5000,0,5,300,1,0.316033163819006,0.303667745415318,0.328752357855026
5000,10,1,1000,1,0.236572617897755,0.226390517129087,0.247653047732381
5000,10,1,300,1,0.215566613029687,0.205151436707222,0.228683148335015
5000,10,2,1000,1,0.257650575646774,0.246599564744287,0.270164553547343
5000,10,2,300,1,0.257371950531684,0.241588728288595,0.272481167608286
5000,10,3,1000,1,0.267910171032972,0.255206994085883,0.28158844765343
5000,10,3,300,1,0.264995552503281,0.248949722184578,0.279952550415184
5000,10,5,1000,1,0.299816218251092,0.284649122807018,0.312627291242363
5000,10,5,300,1,0.300475853836648,0.288040712468193,0.31557003257329
500,0,1,1000,0,0.0145911554317628,0.00348432055749129,0.0284090909090909
500,0,1,1000,1,0.19529745849034,0.136304062909568,0.254777070063694
5000,1,1,1000,1,0.244905548152897,0.221055327868852,0.268515001898975
5000,1,1,300,1,0.226633193068335,0.206717363751584,0.244470314318976
5000,1,2,1000,1,0.285162850464338,0.265648036456239,0.301978856058552
5000,1,2,300,1,0.27906318785893,0.267854785478548,0.290680956737681
500,0,1,300,0,0.0129337193023724,0.0032017075773746,0.0286928799149841
500,0,1,300,1,0.19319567415186,0.12958435207824,0.249001331557923
5000,1,3,1000,1,0.304270331626392,0.29070712544026,0.316279069767442
5000,1,3,300,1,0.289729092757653,0.276073619631902,0.300750871547332
5000,1,5,1000,1,0.320714412127658,0.304604810996564,0.335663377192982
5000,1,5,300,1,0.318598464951651,0.306733167082294,0.32886351566649
500,0,2,1000,0,0.0133439546766086,0.00350058343057176,0.0279394644935972
500,0,2,1000,1,0.270020357125191,0.208446866485014,0.326002587322122
5000,2,1,1000,1,0.251912529825334,0.233282286881062,0.269245647969052
5000,2,1,300,1,0.228144557876981,0.204650581322665,0.245593721857713
5000,2,2,1000,1,0.283504372327026,0.265603519384108,0.296336946083139
5000,2,2,300,1,0.268101102281017,0.250601122094577,0.283898860212236
500,0,2,300,0,0.0149316927732259,0.00317460317460317,0.0282722513089005
500,0,2,300,1,0.281502815202779,0.235668789808917,0.320730117340287
5000,2,3,1000,1,0.299042962264004,0.287378913379194,0.313899508465319
5000,2,3,300,1,0.293599097250695,0.280237154150198,0.306548814785054
5000,2,5,1000,1,0.317885418381862,0.303680981595092,0.330393576411741
5000,2,5,300,1,0.315738901982113,0.303424178895877,0.33000798084597
500,0,3,1000,0,0.0138080769063513,0.00351699882766706,0.0292740046838408
500,0,3,1000,1,0.293997756412255,0.247422680412371,0.334688346883469
500,0,3,300,0,0.0202033419584535,0.00482625482625483,0.0456389452332657
500,0,3,300,1,0.289694147302464,0.254193548387097,0.327649208282582
500,0,5,1000,0,0.012558855207455,0.00459770114942529,0.02557856272838
500,0,5,1000,1,0.317842859118046,0.27321668909825,0.362397820163488
5000,5,1,1000,1,0.252780778494392,0.238251079984291,0.264780461764313
5000,5,1,300,1,0.238928609650047,0.224866692677851,0.252712591471108
5000,5,2,1000,1,0.27875784597933,0.263272529267629,0.292190775681342
5000,5,2,300,1,0.268585802984782,0.254190312788703,0.280708661417323
500,0,5,300,0,0.0148908780761454,0.00446927374301676,0.027114967462039
500,0,5,300,1,0.316475975962448,0.275985663082437,0.362464183381089
5000,5,3,1000,1,0.291744395433903,0.276331925330426,0.306540056172262
5000,5,3,300,1,0.286646395332135,0.275902668759812,0.298803191489362
5000,5,5,1000,1,0.312205901348691,0.298306906745499,0.323485967503693
5000,5,5,300,1,0.308025728824113,0.295028078345432,0.318728292813251
500,10,1,1000,0,0.0163629137791524,0.00327153762268266,0.0312138728323699
500,10,1,1000,1,0.213899202095685,0.156838143036386,0.255659121171771
500,10,1,300,0,0.0151779876555003,0.00194552529182879,0.0339855818743563
500,10,1,300,1,0.222007903023027,0.187425860023725,0.270658682634731
500,10,2,1000,0,0.0137793591112334,0.00423728813559322,0.0295081967213115
500,10,2,1000,1,0.249912590278953,0.215155615696888,0.291208791208791
500,10,2,300,0,0.014922666175498,0.0050709939148073,0.0341515474919957
500,10,2,300,1,0.233172215428015,0.199243379571248,0.277442702050663
500,10,3,1000,0,0.0131026091112226,0.00356294536817102,0.0282685512367491
500,10,3,1000,1,0.261408413012135,0.230225988700565,0.30527817403709
500,10,3,300,0,0.021890370079704,0.00424628450106157,0.0510869565217391
500,10,3,300,1,0.257709622004182,0.209134615384615,0.302445302445302
500,10,5,1000,0,0.0142019133615601,0.00355029585798817,0.0352526439482961
500,10,5,1000,1,0.298067369050709,0.257261410788382,0.342032967032967
500,10,5,300,0,0.0131985613265117,0.00208768267223382,0.0357541899441341
500,10,5,300,1,0.29458739500071,0.253208868144691,0.336375488917862
50,0,1,1000,0,0.00898995522679921,0,0.0348837209302326
50,0,1,1000,1,0.05424208748511,0,0.157894736842105
500,1,1,1000,0,0.0141145244438515,0.00316455696202532,0.0285062713797035
500,1,1,1000,1,0.211709739620928,0.134310134310134,0.277852348993289
500,1,1,300,0,0.0123421203409768,0.00304259634888438,0.0262295081967213
500,1,1,300,1,0.190795807510495,0.130111524163569,0.245443499392467
500,1,2,1000,0,0.0124619577308699,0.00377358490566038,0.025830258302583
500,1,2,1000,1,0.270696304732756,0.224021592442645,0.328378378378378
500,1,2,300,0,0.018084785014607,0.00323974082073434,0.0336134453781513
500,1,2,300,1,0.275842782817403,0.236024844720497,0.315436241610738
50,0,1,300,0,0.00771706216714109,0,0.03
50,0,1,300,1,0.0338036022891475,0,0.1
500,1,3,1000,0,0.013054210658631,0.00340522133938706,0.0267639902676399
500,1,3,1000,1,0.298154648493663,0.244848484848485,0.339943342776204
500,1,3,300,0,0.0151357889061264,0.00342465753424658,0.0278706800445931
500,1,3,300,1,0.293378641754163,0.254854368932039,0.331134564643799
500,1,5,1000,0,0.0119830241096862,0.0034965034965035,0.028169014084507
500,1,5,1000,1,0.303688253259578,0.259124087591241,0.33983286908078
500,1,5,300,0,0.0165784205616606,0.00449438202247191,0.0363247863247863
500,1,5,300,1,0.310816740681282,0.271683673469388,0.344059405940594
50,0,2,1000,0,0.00326804884298652,0,0.0172413793103448
50,0,2,1000,1,0.0113816991027017,0,0.0579710144927536
500,2,1,1000,0,0.0112214862465,0.00244200244200244,0.02460024600246
500,2,1,1000,1,0.173566823613371,0.101369863013699,0.235543018335684
500,2,1,300,0,0.0142725448412002,0.00395256916996047,0.0273972602739726
500,2,1,300,1,0.245111470202675,0.196969696969697,0.288636363636364
500,2,2,1000,0,0.0173076290516568,0.00308959835221421,0.0328947368421053
500,2,2,1000,1,0.278910546063096,0.230563002680965,0.321782178217822
500,2,2,300,0,0.0141180299084553,0.00407747196738022,0.0306122448979592
500,2,2,300,1,0.262167391908579,0.213720316622691,0.306650246305419
50,0,2,300,0,0.0119385029793419,0,0.0503597122302158
50,0,2,300,1,0.0801078764809443,0,0.169117647058824
500,2,3,1000,0,0.0142636926231571,0.00351288056206089,0.0277136258660508
500,2,3,1000,1,0.296110027373187,0.248641304347826,0.335172413793103
500,2,3,300,0,0.0129624218566562,0.00248447204968944,0.0285714285714286
500,2,3,300,1,0.286532742456249,0.244303797468354,0.331265508684864
500,2,5,1000,0,0.0130987270884547,0.00451977401129944,0.0244444444444444
500,2,5,1000,1,0.31857058098284,0.271966527196653,0.357643758765778
500,2,5,300,0,0.0142008577755189,0.00214362272240086,0.0283842794759825
500,2,5,300,1,0.313804898500783,0.276983094928479,0.366896551724138
50,0,3,1000,0,0.00593084649087186,0,0.0212765957446809
50,0,3,1000,1,0.00760211522893935,0,0.027027027027027
50,0,3,300,0,0.0155835996521482,0,0.0647058823529412
50,0,3,300,1,0.124954434805802,0,0.231578947368421
50,0,5,1000,0,0.0168780577740741,0,0.0632911392405063
50,0,5,1000,1,0.218380540051826,0,0.375
500,5,1,1000,0,0.0144841569166278,0.00311203319502075,0.0352526439482961
500,5,1,1000,1,0.223496292233269,0.158185840707965,0.275862068965517
500,5,1,300,0,0.010021618287781,0.00241545893719807,0.0203592814371257
500,5,1,300,1,0.17070973590165,0.107052896725441,0.221179624664879
500,5,2,1000,0,0.0123224756405898,0.00372670807453416,0.0235571260306243
500,5,2,1000,1,0.235619936098846,0.161118508655127,0.297986577181208
500,5,2,300,0,0.0125394092063504,0.0036144578313253,0.0245398773006135
500,5,2,300,1,0.233514716108615,0.172972972972973,0.284638554216867
50,0,5,300,0,0.0105600442710699,0,0.0416666666666667
50,0,5,300,1,0.167865081801965,0,0.344827586206897
500,5,3,1000,0,0.0146789123008004,0.00224215246636771,0.0323699421965318
500,5,3,1000,1,0.286697142218671,0.241424802110818,0.331273176761434
500,5,3,300,0,0.0151864911807257,0.00324324324324324,0.032258064516129
500,5,3,300,1,0.280036491412971,0.243131868131868,0.319176319176319
500,5,5,1000,0,0.012743554142454,0.00225988700564972,0.0239912758996728
500,5,5,1000,1,0.309091738300474,0.26507713884993,0.346753246753247
500,5,5,300,0,0.0135951153557433,0.0034443168771527,0.0279642058165548
500,5,5,300,1,0.306278056434925,0.27037037037037,0.348299319727891
50,10,1,1000,0,0.0105941818852849,0,0.0458015267175573
50,10,1,1000,1,0.0635911201150858,0,0.161290322580645
50,10,1,300,0,0.00880754240688644,0,0.032258064516129
50,10,1,300,1,0.0544319910046859,0,0.204301075268817
50,10,2,1000,0,0.0158326633209207,0,0.0606060606060606
50,10,2,1000,1,0.118125851310513,0,0.253333333333333
50,10,2,300,0,0.0165629450797203,0,0.0606060606060606
50,10,2,300,1,0.157262300999837,0,0.318681318681319
50,10,3,1000,0,0.0132097809726375,0,0.0444444444444444
50,10,3,1000,1,0.121521343147932,0,0.290322580645161
50,10,3,300,0,0.00901918142996893,0,0.0340909090909091
50,10,3,300,1,0.105493207892603,0,0.275229357798165
50,10,5,1000,0,0.014693739710865,0,0.0617283950617284
50,10,5,1000,1,0.216099676893531,0,0.430769230769231
50,10,5,300,0,0.0155935124973809,0,0.0603448275862069
50,10,5,300,1,0.244747249689002,0,0.415094339622642
50,1,1,1000,0,0.00740907724159863,0,0.024
50,1,1,1000,1,0.0276111535084606,0,0.0786516853932584
50,1,1,300,0,0.00528587871177644,0,0.021505376344086
50,1,1,300,1,0.0321956710441309,0,0.101123595505618
50,1,2,1000,0,0.00995454281059322,0,0.0408163265306122
50,1,2,1000,1,0.0993569720684357,0,0.237113402061856
50,1,2,300,0,0.00850719337636337,0,0.0254237288135593
50,1,2,300,1,0.0443269483088831,0,0.127118644067797
50,1,3,1000,0,0.0140332405162416,0,0.0652173913043478
50,1,3,1000,1,0.172062672043229,0,0.329411764705882
50,1,3,300,0,0.0400855662685991,0,0.119496855345912
50,1,3,300,1,0.5194170287269,0,0.835616438356164
50,1,5,1000,0,0.0252018069348889,0,0.0975609756097561
50,1,5,1000,1,0.263881637804065,0.0072992700729927,0.474747474747475
50,1,5,300,0,0.0172753117830872,0,0.0654205607476635
50,1,5,300,1,0.210288621871389,0,0.416666666666667
50,2,1,1000,0,0.00724232316668938,0,0.0217391304347826
50,2,1,1000,1,0.0541496933462635,0,0.148936170212766
50,2,1,300,0,0.00590267354915305,0,0.0229885057471264
50,2,1,300,1,0.0574454658317106,0,0.161290322580645
50,2,2,1000,0,0.00621354873469199,0,0.0208333333333333
50,2,2,1000,1,0.0738384090427198,0,0.216494845360825
50,2,2,300,0,0.0163517342403194,0,0.0689655172413793
50,2,2,300,1,0.140110897767244,0,0.291139240506329
50,2,3,1000,0,0.0110780331895248,0,0.0537634408602151
50,2,3,1000,1,0.170717953960056,0,0.340909090909091
50,2,3,300,0,0.0137809319144127,0,0.0625
50,2,3,300,1,0.14219290193365,0,0.293333333333333
50,2,5,1000,0,0.0243421108901513,0,0.103703703703704
50,2,5,1000,1,0.233672809962697,0,0.456521739130435
50,2,5,300,0,0.0164239962858641,0,0.0606060606060606
50,2,5,300,1,0.215511989861592,0,0.402061855670103
50,5,1,1000,0,0.0073165267938512,0,0.0266666666666667
50,5,1,1000,1,0.0376343431471374,0,0.142857142857143
50,5,1,300,0,0.00484318209359451,0,0.0161290322580645
50,5,1,300,1,0.028849729988709,0,0.0851063829787234
50,5,2,1000,0,0.012482957419261,0,0.0420168067226891
50,5,2,1000,1,0.0813184099174416,0,0.19327731092437
50,5,2,300,0,0.0169023726373193,0,0.0597826086956522
50,5,2,300,1,0.249709236413952,0.00393700787401575,0.794642857142857
50,5,3,1000,0,0.0159915790930821,0,0.0705882352941176
50,5,3,1000,1,0.167285031249177,0,0.336734693877551
50,5,3,300,0,0.0180103030926355,0,0.0819672131147541
50,5,3,300,1,0.179972111351942,0,0.358490566037736
50,5,5,1000,0,0.0141017574927387,0,0.0594059405940594
50,5,5,1000,1,0.178388424518303,0,0.380281690140845
50,5,5,300,0,0.0177880924680306,0,0.0810810810810811
50,5,5,300,1,0.220088345371543,0,0.427272727272727
6000,0,1,1000,1,0.245615304227971,0.22439775602244,0.266622340425532
6000,0,1,300,1,0.233926010070369,0.216439225642653,0.250133561277914
6000,0,2,1000,1,0.294603857782175,0.283711249863074,0.308438726559093
6000,0,2,300,1,0.28447668256471,0.272125813449024,0.296022603781787
6000,0,3,1000,1,0.303264946618217,0.292223642915262,0.314485606147494
6000,0,3,300,1,0.297190089524149,0.284340348495135,0.311349179779043
6000,0,5,1000,1,0.320870745906511,0.310793974402537,0.331278717919982
6000,0,5,300,1,0.316259900670009,0.306935173662179,0.326630920464701
6000,10,1,1000,1,0.234651256170845,0.223533340754759,0.244844517184943
6000,10,1,300,1,0.224419802805208,0.21321511505172,0.233698600412282
6000,10,2,1000,1,0.257544716936,0.248755117848844,0.266651690441424
6000,10,2,300,1,0.249817338270923,0.2376183138895,0.260208076966104
6000,10,3,1000,1,0.273444896551896,0.262989972652689,0.283418222976797
6000,10,3,300,1,0.263914771217798,0.252793150255821,0.276489549755641
6000,10,5,1000,1,0.300760954630961,0.290155440414508,0.310770256752251
6000,10,5,300,1,0.298479385305126,0.287836165185102,0.311899237653298
6000,1,1,1000,1,0.251106851055749,0.23212127869933,0.26783958037373
6000,1,1,300,1,0.212925910976705,0.194258579753939,0.227605512489233
6000,1,2,1000,1,0.286763138976781,0.270393929248968,0.301152254167133
6000,1,2,300,1,0.278378145969024,0.267849368741837,0.290946862016182
6000,1,3,1000,1,0.303192992459469,0.293514597726766,0.311765364379268
6000,1,3,300,1,0.292845259390571,0.281043593130779,0.306806637317982
6000,1,5,1000,1,0.321304292159337,0.310196699073027,0.330767514502454
6000,1,5,300,1,0.315000147919989,0.30357549533136,0.325884334643459
6000,2,1,1000,1,0.248148209276919,0.230308312452337,0.269408910454345
6000,2,1,300,1,0.228154532850761,0.20337384744342,0.247068676716918
6000,2,2,1000,1,0.28780521250198,0.271932811258654,0.302552467385139
6000,2,2,300,1,0.279255425924368,0.266256590509666,0.290901231899719
6000,2,3,1000,1,0.303600417202881,0.293917435221783,0.315008431703204
6000,2,3,300,1,0.294752753394196,0.283927385432809,0.306881865052679
6000,2,5,1000,1,0.319755158084924,0.305656934306569,0.330084033613445
6000,2,5,300,1,0.314290989935966,0.302772561581796,0.327638190954774
6000,5,1,1000,1,0.252942048372698,0.237217724755006,0.267007890808275
6000,5,1,300,1,0.228011156875246,0.213497728747567,0.243601895734597
6000,5,2,1000,1,0.278983745345047,0.270393929248968,0.289183719361367
6000,5,2,300,1,0.263027501595289,0.250392288724501,0.274747030356357
6000,5,3,1000,1,0.287559709367226,0.276708477508651,0.298682766190999
6000,5,3,300,1,0.286802509044197,0.276223776223776,0.297712491590043
6000,5,5,1000,1,0.313053198229221,0.29997776295308,0.325368697839259
6000,5,5,300,1,0.306464617288764,0.294250028130978,0.318870826010545
7000,0,1,1000,1,0.252611704628528,0.234654308143384,0.269809523809524
7000,0,1,300,1,0.238742903915671,0.223806911684037,0.256099798202165
7000,0,2,1000,1,0.290205492529899,0.276450830378802,0.303475049711202
7000,0,2,300,1,0.279662917415617,0.267705514602967,0.290458372310571
7000,0,3,1000,1,0.30532318347768,0.293741041567129,0.31695427512918
7000,0,3,300,1,0.298636894120716,0.288759874369468,0.310532861379508
7000,0,5,1000,1,0.31932603709745,0.308905750798722,0.330100930140511
7000,0,5,300,1,0.317187428683746,0.306652806652807,0.325961717152946
7000,10,1,1000,1,0.237975111733465,0.227690892364305,0.247214550995143
7000,10,1,300,1,0.219300830790663,0.211145337440493,0.231714231714232
7000,10,2,1000,1,0.259007312799702,0.249479631281594,0.268819314947492
7000,10,2,300,1,0.247869880754683,0.235117370892019,0.257161397979049
7000,10,3,1000,1,0.277201436314254,0.266588142913231,0.28650029475339
7000,10,3,300,1,0.266513391876199,0.255353117956424,0.275933806146572
7000,10,5,1000,1,0.300639344433038,0.291200308761096,0.31367496898559
7000,10,5,300,1,0.29816278718292,0.28731484998101,0.308083229456324
7000,1,1,1000,1,0.246696537152691,0.228435508482183,0.263507896924356
7000,1,1,300,1,0.216734073874385,0.202075812274368,0.234117647058824
7000,1,2,1000,1,0.287866630160837,0.276089206737555,0.299782217593031
7000,1,2,300,1,0.275349680425078,0.263975743793822,0.286230505895778
7000,1,3,1000,1,0.301259390371608,0.293068929354562,0.312992700729927
7000,1,3,300,1,0.29501077654914,0.281976461433713,0.306849315068493
7000,1,5,1000,1,0.319519038508041,0.309693132001948,0.329841394164872
7000,1,5,300,1,0.314500755371113,0.306167190925555,0.324316735305129
7000,2,1,1000,1,0.24805376276247,0.228856193640247,0.264865370231862
7000,2,1,300,1,0.226185509079386,0.211887477313975,0.241501223823769
7000,2,2,1000,1,0.285880074224625,0.274252851890261,0.297304911259273
7000,2,2,300,1,0.2790414589268,0.267838379978986,0.289301620392306
7000,2,3,1000,1,0.300259708757239,0.289121756487026,0.310511279676879
7000,2,3,300,1,0.296075115506123,0.28545915969546,0.306350710900474
7000,2,5,1000,1,0.319407590131466,0.310068001511145,0.328734310625659
7000,2,5,300,1,0.31473988596329,0.304866227219853,0.325306938231655
7000,5,1,1000,1,0.250638552384869,0.236550037622272,0.264842344474955
7000,5,1,300,1,0.22307877490911,0.207261158416768,0.23544997715852
7000,5,2,1000,1,0.2785219045983,0.267956069588881,0.288944481862792
7000,5,2,300,1,0.268203382955564,0.257838436001475,0.277220364176886
7000,5,3,1000,1,0.292709774869158,0.282146601849204,0.300811473862993
7000,5,3,300,1,0.285398827864562,0.274192010677853,0.29737114859135
7000,5,5,1000,1,0.311217421296902,0.302937224035323,0.320808425846855
7000,5,5,300,1,0.307401558198305,0.297644129477112,0.316571206678963
8000,0,1,1000,0,0.0136924183734417,0.0107457089283139,0.0169707254985151
8000,0,1,1000,1,0.243889748446951,0.228453267162945,0.260116569525396
8000,0,1,300,0,0.012087010503308,0.009387386134483,0.0147904107668583
8000,0,1,300,1,0.206780414256774,0.191005990819264,0.224930083899321
8000,0,2,1000,0,0.0149526935923275,0.0112741969793661,0.018761318362912
8000,0,2,1000,1,0.290469575303491,0.278448131389308,0.302571088029968
8000,0,2,300,0,0.0132248576589951,0.0100282485875706,0.0165104239541066
8000,0,2,300,1,0.275681452463161,0.264664163537756,0.288260653291328
8000,0,3,1000,0,0.0146988845657638,0.011295020245791,0.0190089705254165
8000,0,3,1000,1,0.30710753218929,0.296082263958528,0.31634008635005
8000,0,3,300,0,0.0147203720146159,0.011034769935457,0.0179409329285123
8000,0,3,300,1,0.298391570339293,0.289177705573607,0.307412910681856
8000,0,5,1000,0,0.0140000070080801,0.0111743622180055,0.0173316355404641
8000,0,5,1000,1,0.320536160426921,0.311433227549533,0.33389289911029
8000,0,5,300,0,0.0134126616507116,0.010272759475735,0.0165473127998331
8000,0,5,300,1,0.316183238638946,0.307387417777028,0.324199743918054
8000,10,1,1000,0,0.0150585500755728,0.0116812682519816,0.0188059284116331
8000,10,1,1000,1,0.237060235380935,0.227992813980075,0.247315436241611
8000,10,1,300,0,0.0118511804068166,0.00889791914804176,0.0143843907996867
8000,10,1,300,1,0.218002606854205,0.208265670672296,0.227576220738476
8000,10,2,1000,0,0.0144111039948313,0.0100545209941231,0.0180357897703255
8000,10,2,1000,1,0.256754299345872,0.248143773202835,0.265946589556047
8000,10,2,300,0,0.0127313154322333,0.0089968829696798,0.0165922144224633
8000,10,2,300,1,0.257132683262773,0.249447936130457,0.266049691512423
8000,10,3,1000,0,0.0173945361748346,0.0130459048416353,0.0223978014428032
8000,10,3,1000,1,0.268762444951255,0.259560348403152,0.277498785031589
8000,10,3,300,0,0.0134390162576776,0.010535800928814,0.0173390439347886
8000,10,3,300,1,0.267846073935559,0.258710217755444,0.278010033444816
8000,10,5,1000,0,0.0179539185309153,0.0137391533000263,0.0221131872563517
8000,10,5,1000,1,0.298808264803487,0.289477924589107,0.308234908136483
8000,10,5,300,0,0.0136657506980654,0.00981069503938096,0.017578125
8000,10,5,300,1,0.297463071378004,0.287315291383032,0.309493617381013
8000,1,1,1000,0,0.01419715474399,0.0111787179850007,0.0182141586623977
8000,1,1,1000,1,0.246734090784159,0.231536278881232,0.261482341236942
8000,1,1,300,0,0.0127367394859165,0.0102055081783867,0.0156854470000703
8000,1,1,300,1,0.229230402421601,0.211739200256946,0.243931461208948
8000,1,2,1000,0,0.0143114789536317,0.0105641394178944,0.0178546224417784
8000,1,2,1000,1,0.29008114133299,0.278195488721804,0.301533219761499
8000,1,2,300,0,0.0136402722251819,0.0108201687946332,0.0168788241085871
8000,1,2,300,1,0.276399290473057,0.263642507180267,0.28831637676403
8000,1,3,1000,0,0.0152963461284719,0.0121262805770437,0.0192010128006752
8000,1,3,1000,1,0.306010462809975,0.297865215571369,0.317794486215539
8000,1,3,300,0,0.0145453505756261,0.0107178113101114,0.0189762621665149
8000,1,3,300,1,0.295652431543608,0.283155034810664,0.304471439648488
8000,1,5,1000,0,0.0142151315067051,0.0107257278172447,0.0183538858617723
8000,1,5,1000,1,0.320503917421951,0.309442645304244,0.330035217172564
8000,1,5,300,0,0.0134385216671514,0.0105849975301672,0.0169757489300999
8000,1,5,300,1,0.315480971690722,0.306175532807518,0.325732342642412
8000,2,1,1000,0,0.0139513688516576,0.0102840704782452,0.0173875864034775
8000,2,1,1000,1,0.246189518068973,0.225817047134176,0.261871792783253
8000,2,1,300,0,0.0138046205065204,0.0105553639185926,0.0171958567463273
8000,2,1,300,1,0.243834305562617,0.231836142246593,0.255004068348251
8000,2,2,1000,0,0.0151859159360477,0.011124495146319,0.0191367212417606
8000,2,2,1000,1,0.288488712574277,0.278303092256581,0.301381473006187
8000,2,2,300,0,0.0148563211124734,0.0118343195266272,0.0179453293454824
8000,2,2,300,1,0.277867053012503,0.266992665036675,0.28934051583415
8000,2,3,1000,0,0.0155028484488769,0.0120079579366207,0.0197058202547681
8000,2,3,1000,1,0.302360587254199,0.294132439228835,0.312741312741313
8000,2,3,300,0,0.0142363778284122,0.010339123242349,0.0176023848392363
8000,2,3,300,1,0.294297312970539,0.284342379958246,0.306107124979142
8000,2,5,1000,0,0.0140063784645624,0.0103085553997195,0.0179991628296358
8000,2,5,1000,1,0.319681178610031,0.311066126855601,0.329816862182463
8000,2,5,300,0,0.0137604254614039,0.0105823863636364,0.016684340756451
8000,2,5,300,1,0.315005062835238,0.304228961982059,0.325018707907209
8000,5,1,1000,0,0.0153573454744,0.0117073170731707,0.0198537844036697
8000,5,1,1000,1,0.249745349948667,0.236543450064851,0.262468513853904
8000,5,1,300,0,0.014105854378222,0.0105878308697147,0.01811325836644
8000,5,1,300,1,0.234646638040944,0.224354890092386,0.24628672909267
8000,5,2,1000,0,0.015357877537645,0.0110441767068273,0.0192949368924996
8000,5,2,1000,1,0.276448566856829,0.265236470014627,0.288282177378328
8000,5,2,300,0,0.0144642856281999,0.0118393234672304,0.0177456687942765
8000,5,2,300,1,0.266874008147514,0.255085028342781,0.27893175074184
8000,5,3,1000,0,0.0146792200898277,0.0111572021170076,0.0185505641309614
8000,5,3,1000,1,0.292980447860269,0.28239763613339,0.303806979462348
8000,5,3,300,0,0.014861325276159,0.0116626368937562,0.0183350895679663
8000,5,3,300,1,0.285243545039198,0.275270607826811,0.294621848739496
